,SOL,AMBIENT_TEMP_min,AMBIENT_TEMP_max,PRESSURE_min,PRESSURE_max,VOLUME_MIXING_RATIO_min,VOLUME_MIXING_RATIO_max,LOCAL_RELATIVE_HUMIDITY_min,LOCAL_RELATIVE_HUMIDITY_max,MARS_MONTH,MARS_YEAR,MARS_SOL_IN_MONTH
1039,1098,194.02,248.63,852.05,923.72,16.52,1493.56,1.16,18.42,19,1,53
1040,1099,194.97,247.55,852.53,926.24,18.56,1327.69,1.2,21.7,19,1,54
1041,1100,192.07,245.87,851.65,927.38,16.92,1292.23,1.18,22.82,20,1,0
1042,1101,191.46,248.25,852.73,928.02,17.8,1187.06,1.21,19.96,20,1,1
1043,1102,192.78,246.24,854.34,927.8,19.27,1060.25,1.26,23.55,20,1,2
1044,1103,193.72,248.45,854.63,928.95,13.47,1241.09,1.13,21.83,20,1,3
1045,1104,194.83,249.88,854.17,929.4,15.33,1048.68,1.24,20.16,20,1,4
1046,1105,192.26,248.7,852.6,932.18,15.19,1025.31,1.24,23.18,20,1,5
1047,1106,193.1,251.75,855.4,932.48,14.89,1158.35,1.42,20.78,20,1,6
1048,1107,193.25,247.82,857.05,931.09,14.45,887.58,1.65,18.68,20,1,7
1049,1108,192.28,248.66,856.6,931.54,14.44,936.4,1.54,20.54,20,1,8
1050,1109,194.45,248.2,857.93,931.23,15.63,1091.78,1.39,21.18,20,1,9
1051,1110,192.6,248.4,858.89,931.53,14.05,974.28,1.41,21.47,20,1,10
1052,1111,193.32,250.13,861.17,932.97,12.92,886.93,1.42,20.58,20,1,11
1053,1112,188.1,248.2,861.13,931.16,12.98,851.44,1.42,21.95,20,1,12
1054,1113,192.83,248.54,861.59,932.91,13.71,812.46,1.44,20.22,20,1,13
1055,1114,193.22,247.35,860.36,931.71,14.07,763.61,1.45,21.88,20,1,14
1056,1115,193.17,248.24,860.15,931.39,14.09,826.26,1.38,22.4,20,1,15
1057,1116,192.73,248.31,861.09,929.85,8.51,901.28,1.35,15.18,20,1,16
1058,1117,193.27,247.75,862.07,930.37,9.29,1075.03,1.38,17.62,20,1,17
1059,1118,192.75,246.18,863.47,931.37,9.17,872.73,1.7,16.34,20,1,18
1060,1119,192.24,243.04,863.43,932.63,11.34,1133.38,1.4,17.19,20,1,19
1061,1120,191.88,249.39,864.74,932.42,9.75,1256.72,1.27,17.79,20,1,20
1062,1121,192.04,245.67,865.74,931.44,8.8,1355.55,1.17,14.83,20,1,21
1063,1122,192.14,242.36,864.47,931.59,8.24,1278.1,1.16,16.89,20,1,22
1064,1123,191.91,245.67,864.84,931.36,8.85,1054.6,1.29,15.82,20,1,23
1065,1124,191.41,245.38,864.0,928.66,8.81,1174.45,1.18,16.12,20,1,24
1066,1125,190.53,244.45,864.9,931.03,10.5,1056.83,1.25,14.94,20,1,25
1067,1126,192.16,245.45,865.27,932.31,8.86,1047.84,1.23,17.16,20,1,26
1068,1127,191.12,249.83,864.79,931.07,9.14,1633.78,1.33,17.71,20,1,27
1069,1128,189.87,243.88,865.76,931.09,11.3,1464.83,1.23,23.21,20,1,28
1070,1129,191.85,241.61,865.73,931.86,9.76,1247.35,1.28,18.22,20,1,29
1071,1130,190.44,247.18,865.55,929.66,9.96,1199.66,1.24,13.87,20,1,30
1072,1131,190.47,246.22,867.35,929.32,11.61,1204.25,1.2,16.16,20,1,31
1073,1132,189.96,243.43,867.89,929.94,8.46,1156.46,1.2,14.67,20,1,32
1074,1133,191.3,249.71,867.27,931.22,8.4,1219.24,1.12,17.11,20,1,33
1075,1134,191.17,240.84,867.62,930.29,8.82,1060.63,1.22,18.3,20,1,34
1076,1135,191.8,242.81,867.45,929.99,8.77,1079.54,1.15,17.95,20,1,35
1077,1136,189.29,241.8,868.08,931.11,11.54,1337.2,1.35,15.74,20,1,36
1078,1137,189.91,241.89,867.41,929.58,10.21,1242.86,1.39,12.92,20,1,37
1079,1138,191.58,241.89,865.78,927.74,8.28,1136.24,1.35,18.06,20,1,38
1080,1139,191.93,242.43,867.1,928.86,9.9,1238.78,1.26,21.18,20,1,39
1081,1140,191.36,249.54,867.73,929.3,8.06,1150.23,1.27,21.35,20,1,40
1082,1141,191.14,241.98,867.71,928.56,7.95,1033.49,1.31,18.46,20,1,41
1083,1142,189.9,239.43,866.21,927.98,7.96,1003.93,1.27,18.71,20,1,42
1084,1143,191.76,243.9,867.4,927.12,10.04,682.04,1.58,22.2,20,1,43
1085,1144,191.71,240.73,866.86,926.16,7.45,961.91,1.26,20.25,20,1,44
1086,1145,190.2,241.4,866.98,926.12,6.59,1131.29,1.13,24.03,20,1,45
1087,1146,188.79,246.28,866.38,925.47,11.75,1400.32,1.21,28.74,20,1,46
1088,1147,188.8,241.27,865.2,926.8,12.88,1542.58,1.34,29.1,20,1,47
1089,1148,190.68,240.56,865.23,926.79,12.82,1153.6,1.54,27.61,20,1,48
1090,1149,189.7,243.92,864.39,923.71,13.85,1417.92,1.38,32.36,20,1,49
1091,1150,190.61,245.55,864.16,924.79,11.51,1226.09,1.4,29.71,20,1,50
1092,1151,191.6,241.17,865.43,924.63,11.86,1377.41,1.3,24.82,20,1,51
1093,1152,191.15,246.16,865.04,922.5,11.39,1458.99,1.26,29.38,20,1,52
1094,1153,189.72,243.65,863.14,923.96,11.63,1369.9,1.25,27.64,20,1,53
1095,1154,186.73,243.39,863.25,922.43,12.7,1200.13,1.27,32.39,20,1,54
1096,1155,188.31,235.51,865.05,921.4,11.91,898.78,1.39,32.08,21,1,0
1097,1156,189.57,237.98,864.15,921.03,14.27,813.05,1.4,34.15,21,1,1
1098,1157,188.33,240.0,862.21,920.79,11.42,1101.78,1.24,25.45,21,1,2
1099,1158,189.39,247.61,860.95,920.9,13.3,1613.51,1.32,32.48,21,1,3
1100,1159,189.47,244.94,860.15,920.79,13.29,1321.61,1.48,33.78,21,1,4
1101,1160,181.5,236.6,860.52,919.78,16.5,675.92,1.76,37.92,21,1,5
1102,1161,187.38,241.58,859.09,920.74,17.75,774.72,1.63,44.0,21,1,6
1103,1162,184.03,240.61,859.35,919.32,15.36,742.75,1.64,39.27,21,1,7
1104,1163,183.7,246.14,859.22,918.34,18.36,902.91,1.49,30.62,21,1,8
1105,1164,185.56,241.4,858.48,917.41,14.22,1171.59,1.33,43.3,21,1,9
1106,1165,187.72,248.33,857.86,917.68,14.58,1311.15,1.25,37.63,21,1,10
1107,1166,188.79,249.71,856.52,916.09,13.93,1457.02,1.2,47.43,21,1,11
1108,1167,186.97,241.9,856.87,915.23,19.3,1087.25,1.31,32.79,21,1,12
1109,1168,186.41,246.26,855.79,913.75,12.89,1126.3,1.29,40.61,21,1,13
1110,1169,187.28,247.36,855.81,912.08,12.76,1239.32,1.21,46.03,21,1,14
1111,1170,187.55,245.64,854.39,911.77,12.93,1395.12,1.16,48.51,21,1,15
1112,1171,188.1,246.2,854.03,910.98,11.7,1072.75,1.28,43.13,21,1,16
1113,1172,186.93,245.57,851.8,910.86,13.49,1472.18,1.13,49.08,21,1,17
1114,1173,187.16,243.22,851.25,909.43,15.78,1189.62,1.22,49.64,21,1,18
1115,1174,186.35,245.18,851.51,907.94,13.76,1749.32,1.03,46.56,21,1,19
1116,1175,186.94,241.57,851.59,908.61,13.17,1622.49,1.05,53.13,21,1,20
1117,1176,187.58,246.03,849.58,906.68,11.61,801.68,1.36,33.68,21,1,21
1118,1177,187.06,245.73,848.99,906.81,11.21,777.12,1.34,36.06,21,1,22
1119,1178,186.95,244.44,848.58,904.14,12.7,736.94,1.35,28.36,21,1,23
1120,1179,179.28,241.4,849.13,904.23,10.52,594.13,1.5,39.76,21,1,24
1121,1180,185.68,245.77,846.56,902.76,9.36,995.95,1.38,35.62,21,1,25
1122,1181,182.63,244.37,846.19,901.35,14.38,809.91,1.67,53.16,21,1,26
1123,1182,184.94,244.09,844.93,902.1,13.98,880.95,1.56,44.44,21,1,27
1124,1183,186.44,246.79,844.31,900.21,12.53,1117.29,1.4,48.12,21,1,28
1125,1184,189.43,245.67,841.55,899.12,12.62,787.0,1.6,36.24,21,1,29
1126,1185,189.37,241.42,841.15,897.78,10.95,1517.15,1.12,41.02,21,1,30
1127,1186,186.85,240.49,840.82,896.71,15.9,1687.46,1.23,37.31,21,1,31
1128,1187,185.25,243.6,838.33,896.46,11.96,1483.54,1.29,32.66,21,1,32
1129,1188,186.0,243.16,837.52,894.45,13.47,1432.37,1.25,46.91,21,1,33
1130,1189,186.94,247.25,836.05,894.0,18.0,1601.01,1.16,44.32,21,1,34
1131,1190,186.77,242.81,836.93,892.83,14.62,1177.15,1.28,37.06,21,1,35
1132,1191,187.66,243.97,834.9,890.78,17.42,1197.38,1.25,42.27,21,1,36
1133,1192,187.83,243.77,834.1,891.47,14.21,1190.14,1.22,41.7,21,1,37
1134,1193,187.78,248.69,832.55,889.38,13.19,1508.0,1.05,35.39,21,1,38
1135,1194,186.98,248.13,830.91,886.48,12.26,1521.25,1.05,46.12,21,1,39
1136,1195,185.91,247.47,827.94,886.83,12.46,1245.07,1.14,39.31,21,1,40
1137,1196,186.03,246.34,828.23,884.37,12.69,1602.18,1.1,30.14,21,1,41
1138,1197,187.36,245.6,827.22,883.99,12.86,1711.73,1.25,32.76,21,1,42
1139,1198,186.9,247.6,826.42,884.58,11.03,1568.5,1.33,29.91,21,1,43
1140,1199,186.79,249.02,824.96,882.02,10.99,1625.68,1.25,24.98,21,1,44
1141,1200,187.34,246.47,824.59,882.97,10.57,1611.22,1.17,26.32,21,1,45
1142,1201,187.51,247.67,822.89,879.69,11.88,1624.15,1.16,36.76,21,1,46
1143,1202,187.0,247.76,822.05,877.97,11.29,1442.9,1.15,32.5,21,1,47
1144,1203,186.66,242.02,819.94,877.27,9.64,1347.76,1.16,30.15,21,1,48
1145,1204,186.98,243.39,818.63,875.63,12.31,1281.7,1.16,36.4,21,1,49
1146,1205,187.47,248.2,818.5,874.67,13.0,1420.76,1.1,33.82,21,1,50
1147,1206,187.36,244.36,816.53,873.43,10.74,1608.84,1.14,36.75,21,1,51
1148,1207,186.21,245.03,814.33,871.77,12.39,1978.84,1.17,36.16,21,1,52
1149,1208,184.53,241.68,814.37,870.66,10.21,1842.5,1.25,36.65,21,1,53
1150,1209,183.98,238.84,813.84,869.37,10.56,1509.19,1.28,27.36,21,1,54
1151,1210,184.92,241.74,811.12,869.41,11.78,1711.77,1.19,41.12,22,1,0
1152,1211,184.09,244.02,810.28,867.23,12.66,1737.4,1.14,44.45,22,1,1
1153,1212,185.0,243.45,809.48,866.27,14.51,1701.41,1.12,56.43,22,1,2
1154,1213,185.12,243.2,808.89,865.04,13.84,1727.12,1.05,49.44,22,1,3
1155,1214,184.26,246.71,805.52,863.93,16.23,1519.85,1.12,51.43,22,1,4
1156,1215,184.25,242.68,804.28,861.54,13.45,1469.36,1.12,45.31,22,1,5
1157,1216,185.01,242.97,804.78,861.21,14.18,1403.98,1.13,37.29,22,1,6
1158,1217,184.95,247.13,803.59,861.05,13.42,1787.55,0.98,51.82,22,1,7
1159,1218,184.0,243.63,800.72,859.5,10.47,1712.78,0.99,41.15,22,1,8
1160,1219,185.69,242.69,799.54,859.17,13.5,2197.19,1.03,47.2,22,1,9
1161,1220,183.79,243.99,798.27,858.33,13.59,2280.97,1.18,37.26,22,1,10
1162,1221,184.07,244.34,796.15,856.08,17.11,1790.79,1.21,46.74,22,1,11
1163,1222,184.88,242.62,796.11,855.13,12.79,1924.42,1.09,38.77,22,1,12
1164,1223,183.04,243.04,794.42,852.6,13.01,1885.69,1.11,54.55,22,1,13
1165,1224,183.84,243.6,793.44,853.06,15.52,1892.33,1.06,63.76,22,1,14
1166,1225,184.16,245.24,791.77,850.32,15.78,2017.13,1.02,64.57,22,1,15
1167,1226,184.13,243.35,791.81,850.8,12.68,1535.67,1.14,39.18,22,1,16
1168,1227,183.23,243.52,789.59,847.82,11.78,1889.34,0.98,30.48,22,1,17
1169,1228,183.14,241.73,788.59,846.32,13.96,1513.5,1.11,43.6,22,1,18
1170,1229,184.82,243.66,787.98,844.94,15.57,1898.08,0.95,43.07,22,1,19
1171,1230,182.53,243.93,786.85,844.22,13.21,1775.71,0.97,44.68,22,1,20
1172,1231,185.89,247.91,785.87,841.3,15.57,1915.65,0.93,44.9,22,1,21
1173,1232,183.29,243.81,784.03,840.67,19.39,1532.97,1.03,34.94,22,1,22
1174,1233,184.14,245.33,783.07,840.2,15.37,2394.99,1.05,34.88,22,1,23
1175,1234,184.1,244.94,781.23,838.86,18.86,2122.99,1.24,33.7,22,1,24
1176,1235,186.21,243.12,779.85,838.43,14.41,1869.61,1.2,44.72,22,1,25
1177,1236,185.86,244.5,779.67,836.72,13.27,1972.03,1.09,41.77,22,1,26
1178,1237,188.81,245.51,777.62,837.99,14.64,2198.86,1.02,44.55,22,1,27
1179,1238,186.17,243.97,776.8,833.46,16.53,1728.93,1.11,39.73,22,1,28
1180,1239,186.58,246.64,775.63,832.47,18.69,1920.1,1.02,47.08,22,1,29
1181,1240,187.84,239.98,773.1,832.39,18.51,1377.44,1.19,37.34,22,1,30
1182,1241,186.94,244.97,771.82,829.9,19.47,1521.84,1.11,44.05,22,1,31
1183,1242,186.5,245.24,771.08,828.09,12.84,1610.48,1.06,50.25,22,1,32
1184,1243,187.64,240.56,770.16,827.77,15.91,2057.97,1.07,41.77,22,1,33
1185,1244,187.38,245.2,767.05,825.42,16.72,2000.59,1.25,33.42,22,1,34
1186,1245,187.04,244.3,767.24,825.28,19.42,1603.54,1.29,41.23,22,1,35
1187,1246,188.2,246.83,765.62,822.84,19.0,1385.72,1.31,41.08,22,1,36
1188,1247,188.06,243.37,764.97,822.38,16.65,1399.83,1.27,40.15,22,1,37
1189,1248,187.89,250.84,761.52,820.08,14.36,2171.43,1.01,36.61,22,1,38
1190,1249,190.43,249.73,762.06,821.26,21.59,2132.5,0.99,46.97,22,1,39
1191,1250,188.17,246.02,760.2,818.48,19.59,2039.5,1.01,38.91,22,1,40
1192,1251,189.3,251.4,760.69,817.77,21.43,1225.82,1.32,40.6,22,1,41
1193,1252,189.96,245.83,759.76,815.97,20.05,1704.21,1.06,44.74,22,1,42
1194,1253,190.25,243.04,758.57,815.36,22.31,2053.35,1.19,33.85,22,1,43
1195,1254,188.21,243.36,758.1,816.91,21.9,1975.32,1.25,37.32,22,1,44
1196,1255,189.8,243.77,756.48,813.59,15.11,1684.69,1.27,43.12,22,1,45
1197,1256,189.49,244.24,755.45,812.63,21.21,1736.5,1.18,26.62,22,1,46
1198,1257,188.46,243.36,754.58,812.35,19.73,1825.77,1.13,23.28,22,1,47
1199,1258,188.39,248.48,753.67,812.38,12.51,2048.62,1.03,23.33,22,1,48
1200,1259,188.76,247.18,752.91,810.88,17.34,2000.85,0.99,36.38,22,1,49
1201,1260,189.98,255.46,750.88,809.13,17.65,2407.3,0.9,42.74,22,1,50
1202,1261,190.46,255.61,750.95,807.67,22.14,2338.41,0.89,42.09,22,1,51
1203,1262,188.39,250.2,749.31,806.49,20.37,2000.63,0.93,32.85,22,1,52
1204,1263,190.8,248.15,748.82,806.33,23.22,2126.99,0.87,43.16,22,1,53
1205,1264,192.04,252.08,746.88,804.96,19.77,2073.53,0.83,27.75,22,1,54
1206,1265,188.41,252.82,745.71,803.46,19.67,3247.13,0.82,33.22,23,1,0
1207,1266,189.29,253.5,744.63,801.14,20.89,3294.89,1.09,49.97,23,1,1
1208,1267,190.12,253.05,742.89,800.74,25.55,2220.77,1.16,55.58,23,1,2
1209,1268,188.38,245.16,743.31,799.48,24.95,1992.27,1.15,41.66,23,1,3
1210,1269,188.44,243.25,741.45,800.27,30.43,1972.85,1.11,43.61,23,1,4
1211,1270,189.26,243.76,738.68,800.17,23.79,1971.9,1.09,45.4,23,1,5
1212,1271,188.4,249.18,739.75,797.55,22.91,2515.67,0.96,45.3,23,1,6
1213,1272,188.49,249.44,738.5,797.32,26.68,2166.02,1.0,51.95,23,1,7
1214,1273,192.47,256.99,736.87,795.65,22.9,2469.9,0.92,50.08,23,1,8
1215,1274,190.78,250.57,735.64,794.47,23.11,2201.31,0.93,35.48,23,1,9
1216,1275,192.4,251.11,733.67,794.86,22.58,3350.1,0.95,34.06,23,1,10
1217,1276,192.29,256.22,734.05,794.66,22.12,3023.0,1.12,33.94,23,1,11
1218,1277,192.72,252.79,731.96,793.65,28.31,2864.32,1.03,33.5,23,1,12
1219,1278,193.51,252.89,730.09,794.9,26.27,3118.89,0.97,37.27,23,1,13
1220,1279,193.49,256.53,729.99,792.26,31.91,2730.98,0.98,35.84,23,1,14
1221,1280,190.91,252.56,728.82,790.72,25.29,1414.69,1.32,33.68,23,1,15
1222,1281,192.51,252.65,729.17,790.39,27.06,1466.79,1.27,37.8,23,1,16
1223,1282,192.64,253.24,727.76,787.8,28.66,1365.75,1.27,34.93,23,1,17
1224,1283,192.36,250.43,726.21,787.76,26.8,2889.3,0.89,33.78,23,1,18
1225,1284,192.13,250.89,724.85,786.52,23.93,2944.95,0.87,25.93,23,1,19
1226,1285,192.85,256.24,724.98,786.81,24.98,3999.34,0.84,20.73,23,1,20
1227,1286,195.02,252.92,723.63,785.33,21.91,2974.08,1.07,38.48,23,1,21
1228,1287,193.1,248.15,721.87,783.96,18.46,2646.35,1.04,23.19,23,1,22
1229,1288,192.24,248.64,721.28,784.05,28.95,2288.14,1.07,24.88,23,1,23
1230,1289,192.9,255.6,720.2,784.01,23.04,2789.83,0.92,28.66,23,1,24
1231,1290,193.24,252.12,718.86,782.7,18.67,3151.27,0.83,24.53,23,1,25
1232,1291,193.02,256.48,716.22,782.39,24.18,3234.46,0.83,25.81,23,1,26
1233,1292,192.91,252.19,715.61,783.54,25.82,2339.72,0.92,23.56,23,1,27
1234,1293,193.48,248.58,715.03,782.13,27.78,2225.95,0.93,26.16,23,1,28
1235,1294,194.51,247.26,713.28,783.02,30.7,2262.36,0.88,31.82,23,1,29
1236,1295,192.62,251.71,714.67,780.04,28.7,2671.04,0.8,31.21,23,1,30
1237,1296,192.3,252.84,714.02,780.0,28.59,2738.57,0.84,34.4,23,1,31
1238,1297,194.28,250.45,713.79,778.34,33.46,3012.41,0.72,30.71,23,1,32
1239,1298,192.7,245.48,712.54,779.05,31.06,2240.14,0.87,29.37,23,1,33
1240,1299,192.22,251.16,713.18,777.08,28.51,2197.89,0.88,29.7,23,1,34
1241,1300,192.43,252.36,710.97,776.56,27.89,2261.05,0.85,33.01,23,1,35
1242,1301,196.66,254.87,709.73,775.52,41.69,3502.47,0.7,34.23,23,1,36
1243,1302,194.65,260.84,708.07,777.67,37.87,3765.35,0.67,32.18,23,1,37
1244,1303,196.45,263.03,709.49,777.45,29.53,3444.35,0.7,40.52,23,1,38
1245,1304,194.38,257.21,709.86,776.02,38.97,3277.88,0.7,31.26,23,1,39
1246,1305,193.81,257.33,709.08,773.44,32.34,3000.39,0.7,29.35,23,1,40
1247,1306,194.86,258.16,707.36,774.64,36.71,3317.64,0.63,28.99,23,1,41
1248,1307,192.41,254.07,707.27,775.73,37.52,2664.05,0.71,40.0,23,1,42
1249,1308,191.89,257.77,706.97,774.2,32.1,3826.27,0.59,43.04,23,1,43
1250,1309,194.11,257.95,706.78,776.2,32.99,3348.53,0.66,32.1,23,1,44
1251,1310,194.62,265.3,703.67,774.18,33.94,5397.88,0.68,33.31,23,1,45
1252,1311,195.45,262.91,702.64,773.74,37.63,5113.53,0.94,35.79,23,1,46
1253,1312,194.23,256.59,700.93,774.59,35.77,4238.03,0.94,32.03,23,1,47
1254,1313,194.29,261.81,701.03,773.8,26.82,5065.73,0.85,23.43,23,1,48
1255,1314,195.81,262.14,697.84,772.38,34.62,5426.74,0.8,28.71,23,1,49
1256,1315,193.91,263.38,697.4,774.6,28.82,4071.32,0.86,25.42,23,1,50
1257,1316,195.24,257.86,696.35,772.01,34.24,4500.78,0.79,26.93,23,1,51
1258,1317,196.01,257.06,694.15,769.51,38.28,4444.08,0.79,30.72,23,1,52
1259,1318,196.04,264.13,694.7,767.96,34.17,4114.43,0.77,22.68,23,1,53
1260,1319,196.07,260.58,694.02,767.58,33.33,4692.22,0.72,20.2,23,1,54
1261,1320,199.45,256.0,693.54,767.26,26.82,2546.84,0.93,23.5,24,2,0
1262,1321,195.09,254.22,694.21,766.88,36.86,2158.59,0.98,26.6,24,2,1
1263,1322,196.81,254.56,692.13,765.2,27.77,2050.97,1.0,30.63,24,2,2
1264,1323,195.59,260.38,692.42,765.46,40.63,3183.42,0.93,24.24,24,2,3
1265,1324,197.18,254.4,692.13,764.65,31.92,2782.26,1.22,16.76,24,2,4
1266,1325,196.22,255.65,690.45,766.05,34.55,3319.94,1.06,21.87,24,2,5
1267,1326,196.5,257.44,692.16,764.94,38.24,2948.62,1.0,24.59,24,2,6
1268,1327,197.5,255.34,693.94,766.85,30.09,2655.88,0.98,18.98,24,2,7
1269,1328,195.64,261.41,693.92,768.39,34.41,2560.85,0.93,16.16,24,2,8
1270,1329,197.04,254.52,693.3,771.9,39.78,2273.22,1.0,25.56,24,2,9
1271,1330,194.06,255.07,690.2,771.9,37.44,2225.95,1.0,17.28,24,2,10
1272,1331,195.77,256.51,689.72,774.44,30.45,2409.58,0.92,22.74,24,2,11
1273,1332,196.53,256.62,689.3,774.49,38.44,2530.83,0.88,26.64,24,2,12
1274,1333,191.9,264.71,688.67,776.3,31.23,5883.38,0.7,15.17,24,2,13
1275,1334,198.79,265.67,687.48,772.05,42.01,4426.95,0.89,18.26,24,2,14
1276,1335,197.9,259.61,686.6,770.17,39.19,3990.34,0.87,18.36,24,2,15
1277,1336,197.05,253.15,688.41,772.95,30.69,3876.34,0.81,18.04,24,2,16
1278,1337,198.37,255.13,689.64,776.24,34.88,4097.86,0.74,20.65,24,2,17
1279,1338,197.82,256.01,690.02,775.75,35.65,4261.79,0.69,24.44,24,2,18
1280,1339,194.36,254.86,688.51,775.76,35.31,4129.0,0.66,25.03,24,2,19
1281,1340,199.21,260.3,690.34,776.64,32.89,3593.71,0.68,21.25,24,2,20
1282,1341,199.68,263.75,690.98,779.78,42.47,3904.03,0.6,20.33,24,2,21
1283,1342,200.02,258.94,691.23,777.81,30.41,6238.45,0.62,18.4,24,2,22
1284,1343,199.25,268.17,688.33,777.72,36.9,7202.55,0.63,21.68,24,2,23
1285,1344,197.81,265.99,688.81,781.9,34.35,6029.53,0.59,26.83,24,2,24
1286,1345,196.35,267.78,690.06,785.99,32.62,5550.99,0.56,19.18,24,2,25
1287,1346,197.21,259.96,691.88,785.29,39.19,4134.27,0.64,25.22,24,2,26
1288,1347,197.46,267.46,691.65,781.67,46.47,5279.16,0.51,28.53,24,2,27
1289,1348,198.84,254.61,690.14,781.21,41.03,2860.09,0.79,18.23,24,2,28
1290,1349,198.71,257.33,688.28,784.5,46.28,3409.87,0.64,18.37,24,2,29
1291,1350,197.86,259.56,690.09,787.94,44.11,3395.1,0.6,23.45,24,2,30
1292,1351,198.03,255.09,689.72,787.34,41.85,2761.84,0.71,23.96,24,2,31
1293,1352,197.99,256.1,686.24,783.58,44.13,4684.68,0.79,16.63,24,2,32
1294,1353,197.72,255.69,687.56,784.53,31.79,3904.52,0.92,18.2,24,2,33
1295,1354,197.74,258.56,687.59,787.79,46.3,3788.11,0.85,19.32,24,2,34
1296,1355,199.24,256.96,687.15,788.07,45.45,3777.62,0.77,22.39,24,2,35
1297,1356,198.8,257.65,686.35,785.0,43.24,4084.98,0.79,24.5,24,2,36
1298,1357,196.74,257.29,689.1,786.05,31.81,3324.64,0.83,16.26,24,2,37
1299,1358,198.22,259.19,691.06,787.67,38.25,3407.8,0.79,20.3,24,2,38
1300,1359,199.25,257.51,693.0,788.5,36.36,3316.14,0.77,23.89,24,2,39
1301,1360,199.82,274.53,692.46,786.57,42.46,5229.66,0.56,17.37,24,2,40
1302,1361,198.98,272.24,693.96,791.17,40.14,5263.85,0.53,32.55,24,2,41
1303,1362,197.71,271.1,697.29,790.41,40.12,4537.55,0.54,29.17,24,2,42
1304,1363,198.57,268.14,696.33,792.07,39.02,6398.16,0.67,23.92,24,2,43
1305,1364,200.26,270.69,694.88,794.34,42.17,5133.89,0.85,19.74,24,2,44
1306,1365,199.62,266.37,698.04,796.3,34.12,5051.18,0.75,20.75,24,2,45
1307,1366,199.06,270.91,699.22,799.87,41.12,5172.72,0.67,17.35,24,2,46
1308,1367,196.61,272.72,699.06,801.23,48.76,6320.58,0.49,25.5,24,2,47
1309,1368,196.4,273.52,697.67,799.37,41.01,6317.2,0.49,22.51,24,2,48
1310,1369,196.51,273.15,698.97,799.19,32.88,5346.07,0.53,23.1,24,2,49
1311,1370,194.69,263.63,700.06,798.15,35.03,3878.78,0.64,23.03,24,2,50
1312,1371,198.65,266.07,701.19,799.37,42.65,3550.6,0.66,27.65,24,2,51
1313,1372,198.82,265.92,702.84,797.64,30.46,3448.53,0.63,15.82,24,2,52
1314,1373,196.32,264.85,703.23,798.23,38.76,6186.59,0.66,21.76,24,2,53
1315,1374,199.38,276.05,704.13,797.48,37.89,7694.42,0.63,23.84,24,2,54
1316,1375,196.34,275.93,705.52,796.34,29.88,6768.16,0.58,27.33,25,2,0
1317,1376,198.54,269.34,707.48,795.39,40.52,4976.2,0.62,25.47,25,2,1
1318,1377,199.53,272.57,709.04,797.16,35.32,5102.35,0.57,19.18,25,2,2
1319,1378,199.02,276.07,710.23,796.28,43.58,5327.65,0.51,19.98,25,2,3
1320,1379,199.5,277.81,711.53,796.43,38.23,5414.54,0.46,22.4,25,2,4
1321,1380,197.51,213.81,771.71,779.39,60.06,101.02,6.15,10.45,25,2,5
1322,1389,208.83,276.96,722.06,783.72,80.75,4994.77,0.42,6.11,25,2,14
1323,1390,199.04,273.89,725.36,809.46,36.97,5357.26,0.38,14.58,25,2,15
1324,1391,199.32,275.79,726.11,811.19,36.11,6372.89,0.32,18.37,25,2,16
1325,1392,199.9,269.57,724.33,810.72,30.43,4911.14,0.37,19.44,25,2,17
1326,1393,199.26,261.21,726.07,810.87,26.36,4548.16,0.37,16.2,25,2,18
1327,1394,198.03,263.42,727.61,810.87,33.69,4890.77,0.34,14.5,25,2,19
1328,1395,197.65,262.29,730.38,813.56,32.64,4291.96,0.38,13.3,25,2,20
1329,1396,197.96,272.21,729.81,815.87,34.93,9125.55,0.41,11.22,25,2,21
1330,1397,196.78,262.64,731.37,812.52,27.19,8659.51,0.63,12.14,25,2,22
1331,1398,198.79,263.45,734.64,815.49,31.16,7970.73,0.55,17.15,25,2,23
1332,1399,196.82,262.24,734.12,815.83,26.71,6578.49,0.55,13.54,25,2,24
1333,1400,197.4,264.11,735.04,821.06,29.54,6559.6,0.51,11.85,25,2,25
1334,1401,199.86,280.21,734.75,821.02,29.29,7563.04,0.44,11.8,25,2,26
1335,1402,201.16,279.34,738.24,820.26,33.19,6908.03,0.41,12.13,25,2,27
1336,1403,194.85,276.9,738.4,820.87,31.04,6292.91,0.42,15.55,25,2,28
1337,1404,201.49,278.2,738.71,821.12,32.09,6876.51,0.37,14.47,25,2,29
1338,1405,200.78,275.99,740.85,821.36,28.94,5178.87,0.44,14.13,25,2,30
1339,1406,201.06,281.53,742.86,824.12,34.29,8072.33,0.51,14.34,25,2,31
1340,1407,201.76,270.04,742.99,832.68,33.49,6202.9,0.74,15.5,25,2,32
1341,1408,202.38,264.71,743.85,831.94,35.66,7493.36,0.58,10.78,25,2,33
1342,1409,200.31,264.72,746.23,833.22,28.27,6463.65,0.58,10.37,25,2,34
1343,1410,199.95,265.9,744.45,833.99,25.8,6793.8,0.51,11.25,25,2,35
1344,1411,201.17,264.98,747.11,833.18,32.83,5711.53,0.53,11.54,25,2,36
1345,1412,201.55,264.14,749.71,836.48,32.55,5302.1,0.53,11.7,25,2,37
1346,1413,200.5,264.46,750.93,838.38,33.38,5304.07,0.5,11.14,25,2,38
